ID,Name,Brewery,Beer Name (Full),Description,ABV,Min IBU,Max IBU,Astringency,Body,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty,review_aroma,review_appearance,review_palate,review_taste,review_overall,number_of_reviews,Style
562,72 Imperial Chocolate Cream Stout,Breckenridge Brewery,Breckenridge Brewery 72 Imperial Chocolate Cream Stout,"Notes:Just sit back and enjoy the ride.Like its namesake automobile, this small batch beer is meticulously engineered for luxury and enjoyment. We start with a great, hearty stout recipe and add loads of dark chocolate – 200 pounds per 100-barrel brew. This Imperial Chocolate Cream Stout is the color of molasses and is full of rich, toasted cocoa notes with hints of dark fruit. 72 Imperial will delight the taste buds.11 IBU\t",7.2,15.0,25.0,8.0,155.0,,48.0,90.0,12.0,,14.0,20.0,17.0,9876.0,,3.884615,4.076923,4.230769,4.192308,13.0,15
217,Arabier,Brouwerij De Dolle Brouwers,Brouwerij De Dolle Brouwers De Dolle Arabier,Notes:,8.0,20.0,40.0,32.0,9876.0,27.0,52.0,71.0,67.0,1.0,76.0,68.0,55.0,34.0,4.092453,4.166038,3.981132,4.045283,3.94717,265.0,0
453,Pilgrim's Dole,New Holland Brewing Company,New Holland Brewing Company Bourbon Barrel Aged Pilgrim's Dole,Notes:A barleywine-style ale made with 50% wheat malt (a wheatwine) aged in bourbon barrels.\t,12.0,45.0,85.0,10.0,48.0,68.0,24.0,119.0,41.0,0.0,,20.0,27.0,119.0,4.5,4.0,4.0,4.0,,1.0,16
474,Julius Echter Hefe-Weissbier Hell,Würzburger Hofbräu AG,Würzburger Hofbräu AG Julius Echter Hefe-Weissbier Hell,Notes:,5.3,10.0,15.0,10.0,64.0,16.0,3.0,33.0,40.0,0.0,78.0,8.0,30.0,37.0,3.865696,4.156958,3.949838,3.927184,4.093851,309.0,14
133,Westmalle Trappist Dubbel,Brouwerij Westmalle,Brouwerij Westmalle Westmalle Trappist Dubbel,"Notes:Westmalle Dubbel (7%) is a dark red-brown beer with a rich, complex taste thanks to re-fermentation in the bottle. You pick up touches of caramel, malt and fruity esters reminiscent of ripe banana. The beer pearls beneath a covering of dense, cream-coloured froth. A lovely lace pattern forms on the inside of the glass once emptied. The long, dry finish of this balanced, mild Trappist beer will stay with you.Trappist or Dubbel?In 1865 the monks of Westmalle started brewing a dark Trappist beer in addition to their table beer. They adjusted the recipe in 1926, doubling the amounts of raw ingredients to produce a new, stronger beer. Dubbel is a logical name for this doubled beer, though it is more often simply called ‘Trappist’. To this day, the 1926 recipe is the basis for Westmalle Dubbel.Westmalle Dubbel: bottle and tapWe are all familiar with Westmalle Dubbel in 33 cl bottles. But around 150 carefully selected Belgian cafés and restaurants serve this beer on tap from barrels containing 20, 30 and 50 litres. In the barrel, this living beer evolves differently to emerge with a slightly sweeter taste.Westmalle Dubbel can also be purchased in 75 cl bottles. The beer matures in a different way in a larger bottle to produce a noticeably milder finish.\t",7.0,15.0,30.0,24.0,47.0,39.0,23.0,113.0,49.0,0.0,,33.0,31.0,92.0,4.076998,4.181774,4.058967,4.146199,4.14425,1026.0,2
100,Foster's Special Bitter,Foster's Group Limited,Foster's Group Limited Foster's Special Bitter,Notes:,5.0,20.0,35.0,20.0,39.0,8.0,37.0,31.0,30.0,1.0,19.0,,2.0,56.0,2.663462,3.451923,9876.0,2.88141,3.157051,156.0,3
669,Mythos Hellenic Lager Beer,Mythos Breweries S.A.,Mythos Breweries S.A. Mythos Hellenic Lager Beer,Notes:,4.7,18.0,25.0,24.0,22.0,3.0,36.0,,3.0,5.0,3.0,70.0,13.0,63.0,2.571078,2.931373,2.740196,2.605392,2.860294,204.0,1
240,Local 2,Brooklyn Brewery,Brooklyn Brewery Brooklyn Local 2,"Notes:Here in Brooklyn we’ve combined European malt and hops, Belgian dark sugar, and raw wildflower honey from a New York family farm to create Brooklyn Local 2. Our special Belgian yeast adds hints of spice to the dark fruit, caramel, and chocolate flavors. After 100% bottle re-fermentation, the beer reveals a marvelous dry complexity, enjoyable by itself or at the dinner table.\t",9.0,25.0,50.0,13.0,48.0,40.0,12.0,,51.0,0.0,100.0,19.0,13.0,75.0,3.979684,4.1614,3.925508,9876.0,4.021445,443.0,7
419,Brakspear Bitter,W.H. Brakspear & Sons plc,W.H. Brakspear & Sons plc Brakspear Bitter,Notes:,3.4,20.0,35.0,18.0,52.0,5.0,73.0,34.0,,0.0,17.0,85.0,11.0,74.0,3.616071,3.758929,3.651786,3.642857,3.866071,56.0,3
628,Hades Ale,Great Divide Brewing Company,Great Divide Brewing Company Hades Ale,Notes:,7.8,20.0,40.0,23.0,48.0,51.0,54.0,83.0,86.0,1.0,105.0,65.0,60.0,54.0,3.647929,3.556213,3.600592,3.64497,,338.0,0
122,Unfiltered Double Barrel Ale,Firestone Walker Brewing Co.,Firestone Walker Brewing Co. Unfiltered Double Barrel Ale,Notes:100% Barrel Fermented.\t,5.0,20.0,40.0,24.0,51.0,13.0,29.0,46.0,34.0,0.0,32.0,,15.0,87.0,3.9375,4.0625,4.21875,4.3125,4.40625,32.0,11
508,Widmer Hefeweizen,Widmer Brothers Brewing Company,Widmer Brothers Brewing Company Widmer Hefeweizen,"Notes:availability: year-roundbitterness: 30 IBUalcohol by volume: 4.9%original gravity: 11.75° PLATOmalts:Pale, Munich, Wheat, Caramel 40Lhops:Bittering: AlchemyAroma: Willamette, Cascade\t",4.9,10.0,15.0,12.0,28.0,,32.0,23.0,55.0,4.0,74.0,56.0,34.0,66.0,3.077689,3.450863,3.260292,3.142762,3.403054,,14
651,Abbey Ale,Abita Brewing Co.,Abita Brewing Co. Abbey Ale,"Notes:Abbey Ale honors the ancient tradition of monks who perfected the art of brewing beer to support the monastery and their ""liquid bread"". We offer up our support and thank them with a 25¢ donation to St. Joseph's Abbey with every bottle sold of this heavenly brew. Dark amber in color, the aroma of caramel, fruits and cloves invites you to contemplate the creamy head of this ""Dubbel"" or double ale. Abita Abbey Ale is a malty brew, top-fermented and bottle aged to rapturous perfection.32 IBU\t",8.0,15.0,30.0,4.0,39.0,12.0,12.0,82.0,43.0,0.0,54.0,16.0,39.0,78.0,3.637566,3.891534,3.634921,3.611111,,189.0,2
189,Abbey Ale,Brewery Ommegang,Brewery Ommegang Ommegang (Abbey Ale),"Notes:Abbey was Ommegang's first beer and was styled after Dubbels produced by Belgian Trappist monks. A deep, rich and malty ale, Abbey uses several Belgian specialty malts and spices resulting in a very aromatic, flavorful beer.Deep burgundy in color, topped by a dense tan head, Abbey Ale is rich on the palate but with a dry finish. Suitable for cellaring, Abbey develops wonderful caramel, fig, and currant notes with age.\t",8.2,15.0,30.0,12.0,38.0,25.0,13.0,90.0,26.0,0.0,73.0,15.0,28.0,73.0,4.094761,4.253558,,4.160737,4.044631,1546.0,2
526,Samuel Adams Boston Ale (Stock Ale)Boston Beer Company (Samuel Adams),Boston Beer Company (Samuel Adams),Boston Beer Company (Samuel Adams) Samuel Adams Boston Ale (Stock Ale),Notes:,5.4,20.0,,13.0,38.0,6.0,45.0,55.0,17.0,,18.0,66.0,3.0,,3.548865,3.802567,3.688549,3.718164,3.880553,1013.0,11
284,Estrella Damm,Damm S. A.,Damm S. A. Estrella Damm,Notes:,,18.0,25.0,16.0,16.0,4.0,23.0,,9.0,3.0,9876.0,44.0,8.0,38.0,2.706522,3.13587,2.956522,,3.059783,184.0,1
118,Carib Lager,Carib Brewery Limited,Carib Brewery Limited Carib Lager,Notes:,5.0,8.0,18.0,16.0,9876.0,3.0,14.0,23.0,9.0,0.0,14.0,18.0,5.0,28.0,2.513072,2.882353,2.803922,2.810458,3.107843,153.0,6
277,Grand Cru Winter Reserve,Flying Fish Brewing Company,Flying Fish Brewing Company Grand Cru Winter Reserve,Notes:,7.2,20.0,40.0,10.0,23.0,15.0,,54.0,28.0,1.0,36.0,19.0,24.0,27.0,3.723077,3.64359,3.710256,3.748718,3.692308,195.0,0
606,Framboise Lambicus,Brouwerij Timmermans-John Martin N.V.,Brouwerij Timmermans-John Martin N.V. Timmermans Framboise Lambic,"Notes:Formerly Framboise Lambic.Timmermans Framboise is made by adding 100% natural raspberry aromas to lambic. After maturation in oak barrels, the beer turns a delicate shade of pink that is sure to delight you. Timmermans Framboise is a beer to be savoured with finesse and elegance.\t",4.0,15.0,21.0,20.0,33.0,10.0,5.0,187.0,90.0,0.0,121.0,9.0,2.0,27.0,,,3.20339,3.0,3.118644,59.0,13
244,St. Feuillien Brune,Brasserie St. Feuillien,Brasserie St. Feuillien St. Feuillien Brune,Notes:This brown ale has a marked ruby brown colour with a generous and lasting head. It has a distinctive aroma reflecting the wide range of ingredients used in its production. The fruitiness resulting from its fermentation blends harmoniously with a dominant liquorice and caramel flavour. The body is decidedly malty. The bitterness is the result of a complex alchemy between the fine hops and special malts used. These give St-Feuillien Brune a typical dark chocolate appearance. This beer creates an endless variety of sensations with a lingering taste and powerful aroma.\t,,15.0,30.0,10.0,57.0,32.0,22.0,124.0,41.0,2.0,73.0,21.0,18.0,85.0,3.834951,3.883495,3.757282,3.786408,3.830097,103.0,2
477,Old Style,Pabst Brewing Company,Pabst Brewing Company Old Style,"Notes:Originally called Golden Leaf Lager in the 1890’s, Old Style first appeared in local stores in 1902 and quickly became one of the region’s most widely enjoyed beers. It’s heritage and popularity are proudly displayed throughout Wisconsin and Illinois — one can’t go far without seeing a historically protected Old Style sign hanging on the side of a barn or in a tavern window.Old Style first crossed state lines into Illinois to capitalize nationwide bottlers strike and subsequent product rationing by the competition. It wasn’t long before Old Style became Chicago’s beer – served from the North Side to the South Side and everywhere in between. Being accepted as a true local, Old Style began sponsoring the Chicago Cubs in 1950. With Old Style still being served at Wrigley Field today, the partnership is one of longest standing in the country.In 2009, Old Style revived the centuries-old German brewing tradition called “Kraeusening.” This double fermentation process increases carbonation and richness, ultimately leading to a better tasting beer that has since been won medals at the Great American Beer Festival and World Beer Cup.\t",4.64,8.0,18.0,13.0,25.0,12.0,20.0,16.0,9.0,0.0,2.0,25.0,4.0,34.0,2.701149,2.864943,2.948276,2.977011,3.324713,174.0,6
619,McChouffe,Brasserie d'Achouffe,Brasserie d'Achouffe McChouffe,"Notes:Among the mythical characters living in Fairyland, some are more unusual than others. Malcolm, for example, is different because of his accent and his kilt: when it comes to beer, his favourite is Mc CHOUFFE. The delicious flavours of aniseed, liquorice and toffee tickle his taste buds. If you listen to him, he will boast of its ruby sparkle, its smooth bitterness and its strong character, worthy of his native Scotland. Although robust, Mc CHOUFFE goes down as easily as LA CHOUFFE.ABV varies from time to time.\t",8.0,25.0,50.0,13.0,9876.0,25.0,15.0,100.0,9876.0,0.0,58.0,31.0,45.0,88.0,3.857143,4.021205,3.90625,3.977679,,448.0,7
348,Labatt Blue,Labatt Brewing Company Ltd.,Labatt Brewing Company Ltd. Labatt Blue,"Notes:Labatt Blue is the best-selling Canadian beer in the world. Introduced in 1951 as Labatt Pilsener, it was named for the colour of its label by fans of the Winnipeg Blue Bombers football team. Blue was the first brand in Canada with a twist-off cap and won the silver medal in the International Lager category at the 1998 Brewing Industry International Awards. Labatt Blue, brewed using specially selected aromatic hops, is a well-balanced, fully matured, full-flavoured beer with a fruity character and a slightly sweet aftertaste.\t",5.0,8.0,18.0,16.0,22.0,6.0,15.0,36.0,9.0,3.0,23.0,20.0,2.0,32.0,2.406096,2.69028,2.69687,2.672982,3.060956,607.0,6
355,Moo Thunder Stout Farmhouse Ale,Butternuts Beer & Ale,Butternuts Beer & Ale Moo Thunder Stout,Notes:,4.9,15.0,25.0,6.0,85.0,,25.0,54.0,5.0,0.0,2.0,12.0,2.0,59.0,3.557348,3.673835,3.379928,3.571685,3.663082,279.0,15
436,Old Milwaukee Beer,Pabst Brewing Company,Pabst Brewing Company Old Milwaukee Beer,Notes:,4.6,8.0,18.0,7.0,,3.0,,10.0,3.0,0.0,4.0,17.0,4.0,29.0,2.343882,2.584388,2.508439,2.533755,2.810127,237.0,6
288,Fuller's London Pride,Fuller Smith & Turner PLC,Fuller Smith & Turner PLC Fuller's London Pride,"Notes:Not just the iconic ale of the capital, London Pride is an all-British affair that unites a nation of beer drinkers. It’s brewed with entirely home-grown hop varieties - Target for bittering and Northdown, Challenger and Goldings for aroma - but the soul of the beer is unquestionably in the malt. Crystal malts combine with spring-harvested Pale Ale varieties Concerto and Propino, to give Pride its inimitable depth and balance.This tawny-coloured premium ale borrows sweet raisin, biscuit and dried-fruit notes from the Crystal malt, while fresh, piney herbs emanate from the hops. Rich, smooth and elegant on the palate, it draws to a clean, satisfying finish with beautifully balanced bitterness.4.1% ABV on cask, 4.7% ABV for bottles, cans and kegs.\t",4.7,20.0,35.0,21.0,,9.0,58.0,67.0,32.0,0.0,33.0,101.0,6.0,108.0,3.792364,9876.0,3.898536,,4.150105,956.0,3
469,Chupacabras Pale Ale,Cucapá Brewing Company,Cucapá Brewing Company Cucapá Chupacabras Pale Ale,Notes:,5.8,20.0,40.0,11.0,46.0,8.0,61.0,63.0,52.0,0.0,56.0,90.0,8.0,100.0,3.454918,3.758197,3.586066,3.52459,3.536885,122.0,11
154,Hitachino Nest Red Rice Ale,Kiuchi Brewery,Kiuchi Brewery Hitachino Nest Red Rice Ale,Notes:,9876.0,20.0,40.0,20.0,27.0,23.0,8.0,68.0,41.0,1.0,62.0,20.0,,59.0,3.508803,3.797535,3.573944,3.610915,3.544014,284.0,0
615,Oude Kriek,Brouwerij Drie Fonteinen,Brouwerij Drie Fonteinen Drie Fonteinen Oude Kriek,"Notes:3 Fonteinen Oude Kriek is the result of macerating hand-picked whole sour cherries on young lambic for at least four months, in a proportion of one kilogram of fruit per litre of lambic. The kriek lambic is then blended again with more young lambic to obtain a minimum intensity of 35% fruit, and is bottled immediately afterwards. These bottles are then stored in our cellars for at least five months so that the kriek lambic can develop into a beautiful, traditional, and refined Oude Kriek. With a pleasant tartness and organic notes of almond and cinnamon as it warms in the glass, 3 Fonteinen Oude Kriek, will age perfectly but may lose some of the vibrant red colours and forest fruit aromas. This unfiltered and unpasteurised lambic is all-natural with no artificial juices, syrups, or sugars added. Traditional Lambic is living, cultural heritage rooted in the Zenne valley!\t",6.5,15.0,21.0,38.0,33.0,11.0,4.0,66.0,135.0,1.0,113.0,15.0,9.0,14.0,4.15991,4.087838,4.027027,4.216216,4.123874,222.0,13
146,Delirium Noël (Christmas),Brouwerij Huyghe,Brouwerij Huyghe Delirium Noël,"Notes:Brewed only for the Christmas and New Year, Noël complete the ""Delirium"" trilogy. Its appearance is a superb warm copper to red color, recalling ""Nocturnum"" except in its taste. It hides its subtlety by multiple levels of flavor and should be approached with confidence, with a tinge typical Christmas, sauced with a sweet touch, then bitterness.20 IBU\t",,25.0,50.0,11.0,40.0,28.0,13.0,74.0,36.0,0.0,55.0,10.0,44.0,44.0,3.911029,3.888971,3.880147,3.960294,3.866912,680.0,7
193,Carlsberg Beer,Carlsberg Danmark A/S,Carlsberg Danmark A/S Carlsberg Beer,Notes:,5.0,18.0,25.0,9876.0,27.0,4.0,21.0,9876.0,13.0,0.0,16.0,32.0,4.0,55.0,2.775109,3.152838,3.054585,2.99345,3.262009,458.0,1
523,Pale Ale,Mayflower Brewing Company,Mayflower Brewing Company Mayflower Pale Ale,Notes:,4.9,20.0,40.0,20.0,37.0,8.0,65.0,44.0,32.0,0.0,29.0,98.0,4.0,82.0,3.583333,3.858974,3.775641,,3.878205,78.0,11
208,Père Jacques,Goose Island Beer Co.,Goose Island Beer Co. Pere Jacques,"Notes:Warm molasses color, dark fruit aroma, rich caramel flavor, rich soft body.26 IBU\t",8.7,15.0,30.0,8.0,44.0,18.0,22.0,106.0,20.0,0.0,67.0,13.0,15.0,79.0,3.898392,3.787281,3.875,3.971491,3.891813,684.0,2
350,Heritage Coffee Brown Ale,Alaskan Brewing Co.,Alaskan Brewing Co. Alaskan Heritage Coffee Brown Ale,"Notes:English malted oats, English chocolate malt and pale malt roasted with coffee beans at Heritage coffee company; Cascade and Calypso hops, and additions of hand-picked Brazilian coffee.19 IBU\t",7.0,15.0,25.0,17.0,60.0,13.0,111.0,49.0,11.0,0.0,6.0,31.0,1.0,167.0,4.333333,,3.666667,4.166667,4.0,3.0,4
675,Schofferhofer Hefeweizen Grapefruit Bier,Binding-Brauerei AG,Binding-Brauerei AG Schofferhofer Grapefruit Hefeweizen,"Notes:As you might’ve guessed we’re from Germany, but what might surprise you is that we’re the world’s first Hefeweizen (wheat beer) grapefruit beer. Best served cold, it’s the perfect casual brew to cool you off during the summer, but it can be enjoyed all year round any time of the day. It’s a true 50/50 blend of total refreshment made from 50% Schofferhofer Hefeweizen blended with 50% carbonated juice of 100% natural ingredients.\t",2.5,10.0,15.0,,27.0,8.0,6.0,60.0,101.0,1.0,122.0,9.0,5.0,28.0,3.24,3.3,3.02,3.16,3.32,25.0,14
546,Chomolungma,Jackie O's Pub & Brewery,Jackie O's Pub & Brewery Chomolungma,Notes:,6.5,15.0,25.0,8.0,45.0,6.0,36.0,70.0,15.0,1.0,15.0,31.0,4.0,112.0,3.636364,3.818182,3.909091,3.818182,3.863636,11.0,4
504,Ruddles County,Greene King / Morland Brewery,Greene King / Morland Brewery Ruddles County,Notes:,4.7,20.0,35.0,15.0,60.0,,65.0,49.0,20.0,0.0,24.0,93.0,14.0,97.0,3.564171,,3.692513,3.754011,3.818182,187.0,3
296,Cassis,Brouwerij Lindemans,Brouwerij Lindemans Lindemans Cassis,"Notes:Is it a sparkling wine or a beer? That is the question amateurs of exceptional products ask when they discover our Cassis for the first time. Cassis Lindemans is a fruity beer made from a lambic base which, thanks to its shades of dark purple and its aromas, is spontaneously reminiscent of wine. The taste of Cassis Lindemans on the palate is inimitable: intense and sparkling with a sour-sweet finish.5 IBU\t",3.5,15.0,21.0,26.0,22.0,8.0,4.0,125.0,9876.0,0.0,,10.0,0.0,9.0,3.917508,4.060606,3.824916,3.922559,3.781145,,13
532,Boffo Brown Ale,Dark Horse Brewing Company,Dark Horse Brewing Company Dark Horse Boffo Brown Ale,"Notes:The Boffo Brown ale is a beer that we brewed years ago and then put it in semi retirement for a couple years while we focused on other brands at the brewery. We have recently put it back onto active duty and are brewing it all year. The beer itself is delicious and is a favorite to many of us here at the brewery. Just as most of our beers it's on the ""full body"" scale pushing the envelope of what an American Brown Ale is to most people. The beer is a very deep/dark color of brown with a nice creamy tan head. The mouthfeel of the beer is very soft and is very drinkable. Flavors of malt, caramel, toffee, and a mild earthy nutty finish allow this beer to be paired with hearty food and sips of bourbon.\t",7.0,15.0,,11.0,80.0,18.0,60.0,66.0,4.0,0.0,9.0,56.0,8.0,130.0,3.832,,3.716,3.876,3.848,125.0,4
496,Old #38 Stout,North Coast Brewing Co.,North Coast Brewing Co. Old #38 Stout,Notes:53 IBUs\t,5.4,30.0,40.0,21.0,74.0,10.0,54.0,49.0,6.0,0.0,8.0,35.0,13.0,94.0,3.821739,3.914783,,3.823478,3.883478,575.0,5
465,Carta Blanca,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.","Cervecería Cuauhtémoc Moctezuma, S.A. de C.V. Carta Blanca",Notes:,4.5,8.0,18.0,33.0,26.0,4.0,12.0,28.0,10.0,4.0,12.0,23.0,4.0,39.0,2.568452,2.815476,2.791667,2.75,3.026786,168.0,6
